n_type,request_id,completion_time,total_processing_time
auction,408,0:00:02.936331,0:00:02.910346
auction,409,0:00:02.410939,0:00:02.402640
auction,420,0:00:02.702464,0:00:02.701274
auction,421,0:00:03.651670,0:00:03.240693
auction,422,0:00:03.811871,0:00:03.390615
auction,423,0:00:03.001810,0:00:02.641212
auction,424,0:00:02.803260,0:00:02.801102
auction,435,0:00:02.103444,0:00:02.102466
auction,436,0:00:02.791308,0:00:02.790612
auction,437,0:00:02.642833,0:00:02.641440
auction,438,0:00:02.838619,0:00:02.491714
auction,439,0:00:02.287292,0:00:02.286531
auction,450,0:00:02.699060,0:00:02.370943
auction,451,0:00:02.354795,0:00:02.310391
auction,452,0:00:02.933788,0:00:02.882307
auction,453,0:00:03.269645,0:00:02.881460
auction,454,0:00:03.359728,0:00:02.970370
auction,465,0:00:03.120539,0:00:02.790925
auction,466,0:00:02.765867,0:00:02.763479
auction,467,0:00:02.793634,0:00:02.793143
auction,468,0:00:02.773964,0:00:02.430894
auction,469,0:00:02.830784,0:00:02.825781
auction,480,0:00:01.985190,0:00:01.983903
auction,481,0:00:02.583424,0:00:02.250962
auction,482,0:00:02.439413,0:00:02.433783
auction,483,0:00:02.949937,0:00:02.610535
auction,484,0:00:02.413014,0:00:02.070850
auction,495,0:00:03.279976,0:00:02.940437
auction,496,0:00:02.465900,0:00:02.462220
auction,497,0:00:02.826526,0:00:02.823829
auction,498,0:00:03.289452,0:00:02.940296
auction,499,0:00:03.198274,0:00:02.851037
auction,510,0:00:02.585752,0:00:02.583484
auction,511,0:00:02.284205,0:00:02.282059
auction,512,0:00:02.915174,0:00:02.913397
auction,513,0:00:03.139693,0:00:02.820425
auction,514,0:00:02.525545,0:00:02.521901
auction,525,0:00:02.282472,0:00:02.281502
auction,526,0:00:03.168027,0:00:02.821713
auction,527,0:00:03.453173,0:00:03.090336
auction,528,0:00:02.464638,0:00:02.461255
auction,529,0:00:02.888488,0:00:02.551057
auction,540,0:00:02.246105,0:00:01.920642
auction,541,0:00:02.867504,0:00:02.521755
auction,542,0:00:02.705537,0:00:02.703818
auction,543,0:00:02.344741,0:00:02.340662
auction,544,0:00:03.128338,0:00:02.792126
auction,555,0:00:02.666682,0:00:02.340838
auction,556,0:00:03.145166,0:00:02.461205
auction,557,0:00:02.858416,0:00:02.854976
auction,558,0:00:02.883433,0:00:02.881705
auction,559,0:00:02.768183,0:00:02.766775
auction,570,0:00:02.650449,0:00:02.649289
auction,571,0:00:03.288953,0:00:02.941055
auction,572,0:00:02.549920,0:00:02.191427
auction,573,0:00:02.135662,0:00:01.773112
auction,574,0:00:02.414906,0:00:02.070825
auction,585,0:00:02.686167,0:00:02.311871
auction,586,0:00:03.364036,0:00:02.670331
auction,587,0:00:02.861413,0:00:02.490791
auction,588,0:00:02.271618,0:00:01.924348
auction,589,0:00:02.465143,0:00:02.461035
auction,600,0:00:03.221838,0:00:02.881106
auction,601,0:00:02.886392,0:00:02.884185
auction,602,0:00:02.762888,0:00:02.430715
auction,603,0:00:02.887499,0:00:02.884970
auction,604,0:00:01.896597,0:00:01.892938
auction,615,0:00:02.222186,0:00:02.221297
auction,616,0:00:03.675905,0:00:03.030907
auction,617,0:00:02.832888,0:00:02.822615
auction,618,0:00:02.822132,0:00:02.490408
auction,619,0:00:02.647299,0:00:02.640827
auction,630,0:00:02.911145,0:00:02.910533
auction,631,0:00:03.640375,0:00:03.001391
auction,632,0:00:02.703651,0:00:02.700847
auction,633,0:00:02.853461,0:00:02.851308
auction,634,0:00:02.547039,0:00:02.221514
auction,645,0:00:02.615962,0:00:02.615108
auction,646,0:00:03.188140,0:00:02.850825
auction,647,0:00:02.501527,0:00:02.496422
auction,648,0:00:01.831983,0:00:01.830878
auction,649,0:00:02.974139,0:00:02.641025
auction,660,0:00:02.917942,0:00:02.580873
auction,661,0:00:02.983932,0:00:02.641113
auction,662,0:00:02.771862,0:00:02.768406
auction,663,0:00:03.130229,0:00:02.791676
auction,664,0:00:02.797904,0:00:02.794039
auction,675,0:00:02.797333,0:00:02.796376
auction,676,0:00:03.091352,0:00:02.730448
auction,677,0:00:03.264192,0:00:02.610904
auction,678,0:00:02.073408,0:00:02.070362
auction,679,0:00:02.853775,0:00:02.850512
auction,690,0:00:03.175890,0:00:02.491697
auction,691,0:00:02.402682,0:00:02.400915
auction,692,0:00:03.649590,0:00:03.000525
auction,693,0:00:02.325595,0:00:01.980994
auction,694,0:00:02.828928,0:00:02.826084
auction,705,0:00:02.949429,0:00:02.610910
auction,706,0:00:03.545505,0:00:02.880941
auction,707,0:00:02.933441,0:00:02.580320
auction,708,0:00:02.525850,0:00:02.524122
auction,709,0:00:02.796952,0:00:02.794548
auction,720,0:00:02.819625,0:00:02.491359
auction,721,0:00:02.348917,0:00:02.346701
auction,722,0:00:02.165952,0:00:02.162847
auction,723,0:00:02.614907,0:00:02.611182
auction,724,0:00:02.615336,0:00:02.613672
auction,735,0:00:03.537000,0:00:02.851011
auction,736,0:00:02.864034,0:00:02.860776
auction,737,0:00:02.104800,0:00:02.102507
auction,738,0:00:02.104842,0:00:02.103210
auction,739,0:00:01.924385,0:00:01.922064
auction,750,0:00:02.917210,0:00:02.915740
auction,751,0:00:03.979899,0:00:03.330772
auction,752,0:00:02.947446,0:00:02.611506
auction,753,0:00:02.767097,0:00:02.763172
auction,754,0:00:02.647893,0:00:02.310934
auction,765,0:00:03.639626,0:00:03.240485
auction,766,0:00:03.510748,0:00:02.850535
auction,767,0:00:02.769493,0:00:02.766695
auction,768,0:00:03.260620,0:00:02.910476
auction,769,0:00:02.525837,0:00:02.523626
auction,780,0:00:03.837954,0:00:03.120481
auction,781,0:00:02.676538,0:00:02.673439
auction,782,0:00:02.885362,0:00:02.881076
auction,783,0:00:02.479973,0:00:02.130979
auction,784,0:00:02.645739,0:00:02.641349
auction,795,0:00:02.406158,0:00:02.405434
auction,796,0:00:02.294881,0:00:01.950985
auction,797,0:00:02.961010,0:00:02.610877
auction,798,0:00:03.121425,0:00:05.972290
auction,799,0:00:02.164954,0:00:02.162796
auction,810,0:00:02.724264,0:00:02.340326
auction,811,0:00:02.525847,0:00:02.190664
auction,812,0:00:02.088692,0:00:01.741662
auction,813,0:00:03.941315,0:00:03.270530
auction,814,0:00:02.816360,0:00:02.460423
auction,825,0:00:02.642831,0:00:02.642143
auction,826,0:00:01.593641,0:00:01.591618
auction,827,0:00:02.433565,0:00:02.431215
auction,828,0:00:03.260404,0:00:02.911550
auction,829,0:00:02.948331,0:00:02.945447
auction,840,0:00:02.472450,0:00:02.131125
auction,841,0:00:01.903859,0:00:01.901211
auction,842,0:00:03.408593,0:00:03.030517
auction,843,0:00:02.260977,0:00:02.254271
auction,844,0:00:03.133196,0:00:02.790308
auction,855,0:00:02.618121,0:00:02.617075
auction,856,0:00:02.828105,0:00:02.826855
