n_type,request_id,completion_time,total_processing_time
auction,408,0:00:03.071889,0:00:03.070540
auction,409,0:00:03.008726,0:00:03.005641
auction,420,0:00:02.973660,0:00:02.971407
auction,421,0:00:02.733184,0:00:02.731512
auction,422,0:00:02.556507,0:00:02.190508
auction,423,0:00:02.769297,0:00:02.760631
auction,424,0:00:02.501422,0:00:02.490438
auction,435,0:00:02.162856,0:00:02.161802
auction,436,0:00:02.646599,0:00:02.644799
auction,437,0:00:02.616996,0:00:02.613255
auction,438,0:00:02.614860,0:00:02.610858
auction,439,0:00:03.156492,0:00:03.154644
auction,450,0:00:01.862052,0:00:01.860735
auction,451,0:00:03.646856,0:00:03.602203
auction,452,0:00:02.951240,0:00:02.880855
auction,453,0:00:02.877686,0:00:02.460467
auction,454,0:00:03.442274,0:00:03.391453
auction,465,0:00:03.249571,0:00:03.248063
auction,466,0:00:03.609029,0:00:03.607667
auction,467,0:00:03.039774,0:00:03.039276
auction,468,0:00:02.315999,0:00:02.315443
auction,469,0:00:03.096869,0:00:03.094947
auction,480,0:00:02.641748,0:00:02.640693
auction,481,0:00:03.494337,0:00:03.150350
auction,482,0:00:03.485101,0:00:03.483040
auction,483,0:00:02.583719,0:00:02.583140
auction,484,0:00:03.156038,0:00:03.154964
auction,495,0:00:02.556920,0:00:02.554651
auction,496,0:00:03.277651,0:00:03.273644
auction,497,0:00:03.547677,0:00:03.544911
auction,498,0:00:02.706480,0:00:02.703628
auction,499,0:00:01.899449,0:00:01.531062
auction,510,0:00:03.080963,0:00:02.731547
auction,511,0:00:02.202940,0:00:02.191549
auction,512,0:00:03.164095,0:00:03.151088
auction,513,0:00:02.712543,0:00:02.701629
auction,514,0:00:03.458096,0:00:03.456564
auction,525,0:00:03.304632,0:00:03.303475
auction,526,0:00:02.493224,0:00:02.492672
auction,527,0:00:02.612808,0:00:02.612287
auction,528,0:00:03.001729,0:00:03.000621
auction,529,0:00:02.773288,0:00:02.769540
auction,540,0:00:03.125584,0:00:03.124493
auction,541,0:00:03.481613,0:00:03.120628
auction,542,0:00:02.764818,0:00:02.763169
auction,543,0:00:02.614125,0:00:02.612473
auction,544,0:00:03.243297,0:00:03.241400
auction,555,0:00:01.979829,0:00:01.620835
auction,556,0:00:02.822817,0:00:02.460472
auction,557,0:00:02.887730,0:00:02.883468
auction,558,0:00:02.705687,0:00:02.700378
auction,559,0:00:03.409608,0:00:03.030665
auction,570,0:00:03.069463,0:00:03.066589
auction,571,0:00:03.395218,0:00:03.391697
