n_type,request_id,completion_time,total_processing_time
auction,1309,0:00:02.493852,0:00:02.492825
auction,1320,0:00:02.912249,0:00:05.044588
auction,1321,0:00:03.644736,0:00:03.270609
auction,1322,0:00:03.806957,0:00:03.390596
auction,1323,0:00:03.622147,0:00:02.520727
auction,1324,0:00:03.701275,0:00:03.300535
auction,1335,0:00:03.747996,0:00:03.390751
auction,1336,0:00:03.285432,0:00:02.910541
auction,1337,0:00:04.378176,0:00:03.390926
auction,1338,0:00:03.968141,0:00:03.540314
auction,1339,0:00:02.167748,0:00:02.160408
auction,1350,0:00:01.882852,0:00:01.560503
auction,1351,0:00:02.693642,0:00:02.644863
auction,1352,0:00:03.989952,0:00:03.180542
auction,1353,0:00:03.627559,0:00:03.180545
auction,1354,0:00:04.295893,0:00:03.210393
auction,1365,0:00:03.720357,0:00:03.331020
auction,1366,0:00:03.900776,0:00:03.210354
auction,1367,0:00:03.630439,0:00:03.210299
auction,1368,0:00:03.605724,0:00:02.851079
auction,1369,0:00:03.255197,0:00:02.820635
auction,1380,0:00:02.765603,0:00:02.763972
auction,1381,0:00:02.178809,0:00:01.800922
auction,1382,0:00:02.928360,0:00:02.926878
auction,1383,0:00:03.778573,0:00:03.030665
auction,1384,0:00:04.382102,0:00:03.960581
auction,1395,0:00:03.108180,0:00:02.731074
auction,1396,0:00:02.541534,0:00:02.160965
auction,1397,0:00:03.363103,0:00:03.000495
auction,1398,0:00:04.264435,0:00:03.540735
auction,1399,0:00:04.621599,0:00:06.661251
auction,1410,0:00:03.191219,0:00:05.551979
auction,1411,0:00:03.651454,0:00:03.242148
auction,1412,0:00:02.904747,0:00:02.885492
auction,1413,0:00:02.523670,0:00:02.130328
auction,1414,0:00:02.623994,0:00:02.611525
auction,1425,0:00:02.857124,0:00:02.853498
auction,1426,0:00:03.377944,0:00:02.970747
auction,1427,0:00:03.921818,0:00:02.910371
auction,1428,0:00:03.648195,0:00:02.970365
auction,1429,0:00:04.135962,0:00:03.060603
auction,1440,0:00:02.854831,0:00:02.852535
auction,1441,0:00:03.910132,0:00:03.510622
auction,1442,0:00:02.464193,0:00:02.462453
auction,1443,0:00:03.024111,0:00:02.341689
auction,1444,0:00:04.626286,0:00:06.541949
auction,1455,0:00:02.645082,0:00:02.644161
auction,1456,0:00:04.309594,0:00:03.600844
auction,1457,0:00:02.961738,0:00:02.310669
auction,1458,0:00:04.046068,0:00:03.361100
auction,1459,0:00:03.736705,0:00:03.301686
auction,1470,0:00:03.797177,0:00:03.421229
auction,1471,0:00:02.591176,0:00:02.588637
auction,1472,0:00:04.154220,0:00:03.420609
auction,1473,0:00:02.409474,0:00:02.406269
auction,1474,0:00:03.386360,0:00:03.000932
auction,1485,0:00:03.669080,0:00:03.030871
auction,1486,0:00:04.329162,0:00:06.060441
auction,1487,0:00:03.086757,0:00:06.693834
auction,1488,0:00:03.203309,0:00:02.760312
auction,1489,0:00:03.613702,0:00:02.520426
choice,5,0:00:04.031849,0:00:03.961616
choice,6,0:00:03.646980,0:00:03.547483
choice,7,0:00:03.776969,0:00:03.720366
choice,8,0:00:03.716302,0:00:03.540753
choice,9,0:00:03.999693,0:00:03.872718
choice,20,0:00:02.936288,0:00:02.730652
choice,21,0:00:02.566774,0:00:02.556664
choice,22,0:00:03.370056,0:00:03.271538
choice,23,0:00:02.564229,0:00:02.555787
choice,24,0:00:04.129998,0:00:03.930506
choice,35,0:00:03.571749,0:00:03.540944
choice,36,0:00:04.127662,0:00:04.056438
choice,37,0:00:03.586949,0:00:03.451222
choice,38,0:00:03.100734,0:00:02.881975
choice,39,0:00:03.261054,0:00:03.120716
choice,50,0:00:03.213122,0:00:03.060418
choice,51,0:00:03.672423,0:00:03.631335
choice,52,0:00:02.931707,0:00:02.910898
choice,53,0:00:02.050686,0:00:02.041724
choice,54,0:00:03.005081,0:00:03.002462
choice,65,0:00:02.881019,0:00:02.794058
choice,66,0:00:02.919481,0:00:02.913693
choice,67,0:00:02.650745,0:00:02.581283
choice,68,0:00:03.874505,0:00:03.781883
choice,69,0:00:03.794838,0:00:03.695312
choice,80,0:00:03.706203,0:00:03.571992
choice,81,0:00:02.708941,0:00:02.703302
choice,82,0:00:04.184315,0:00:04.117048
choice,83,0:00:02.705147,0:00:02.703542
choice,84,0:00:02.985458,0:00:02.915634
choice,95,0:00:02.624187,0:00:02.613582
choice,96,0:00:03.414631,0:00:03.333300
choice,97,0:00:02.704311,0:00:02.700502
choice,98,0:00:03.445221,0:00:03.362272
choice,99,0:00:04.555371,0:00:04.470460
choice,110,0:00:02.923453,0:00:02.911681
choice,111,0:00:02.890734,0:00:02.881608
choice,112,0:00:03.491444,0:00:03.420540
choice,113,0:00:02.954130,0:00:02.880623
choice,114,0:00:02.990922,0:00:02.977497
choice,125,0:00:02.994692,0:00:02.974142
