n_type,request_id,completion_time,total_processing_time
auction,360,0:00:02.553252,0:00:02.552074
auction,361,0:00:02.831478,0:00:02.830358
auction,362,0:00:02.881871,0:00:02.880880
auction,363,0:00:02.967499,0:00:02.610359
auction,364,0:00:02.944491,0:00:02.943140
auction,375,0:00:02.798517,0:00:02.796274
auction,376,0:00:02.796537,0:00:02.794698
auction,377,0:00:02.920492,0:00:02.910632
auction,378,0:00:02.719190,0:00:02.717700
auction,379,0:00:03.080075,0:00:02.700853
auction,390,0:00:03.209522,0:00:02.820437
auction,391,0:00:02.973380,0:00:02.970867
auction,392,0:00:03.134648,0:00:02.761038
auction,393,0:00:03.242640,0:00:02.850317
auction,394,0:00:02.466355,0:00:02.461792
auction,405,0:00:03.280368,0:00:02.911242
auction,406,0:00:03.118429,0:00:02.730845
auction,407,0:00:02.793833,0:00:02.791601
auction,408,0:00:02.766487,0:00:02.763884
auction,409,0:00:03.636837,0:00:02.970456
auction,420,0:00:03.221654,0:00:02.880719
auction,421,0:00:03.127755,0:00:02.761282
auction,422,0:00:03.361742,0:00:02.970401
auction,423,0:00:02.823327,0:00:02.371280
auction,424,0:00:02.830631,0:00:02.827175
auction,435,0:00:03.168072,0:00:02.820511
auction,436,0:00:03.127070,0:00:02.730353
auction,437,0:00:02.556350,0:00:02.552477
auction,438,0:00:03.482217,0:00:03.120346
auction,439,0:00:03.352934,0:00:02.940759
auction,450,0:00:02.943133,0:00:02.941568
auction,451,0:00:02.745921,0:00:02.700486
auction,452,0:00:02.968113,0:00:02.921648
auction,453,0:00:02.966028,0:00:02.916225
auction,454,0:00:03.265820,0:00:02.850396
auction,465,0:00:02.911471,0:00:02.910756
auction,466,0:00:02.828897,0:00:02.826696
auction,467,0:00:02.973517,0:00:02.971089
auction,468,0:00:02.882709,0:00:02.881728
auction,469,0:00:02.892871,0:00:02.520288
auction,480,0:00:03.450827,0:00:03.060681
auction,481,0:00:03.201600,0:00:02.820714
auction,482,0:00:03.723748,0:00:03.000608
auction,483,0:00:02.736825,0:00:02.733516
